,date,location,climat
40849,2015-11-03,Sale,tempere_froid
40852,2015-11-10,Sale,tempere_froid
40853,2015-11-12,Sale,tempere_froid
40859,2015-11-20,Sale,tempere_froid
40867,2015-12-01,Sale,tempere_froid
40873,2015-12-08,Sale,tempere_froid
40894,2016-01-20,Sale,tempere_froid
40898,2016-01-25,Sale,tempere_froid
40899,2016-01-28,Sale,tempere_froid
40900,2016-02-01,Sale,tempere_froid
40902,2016-02-03,Sale,tempere_froid
40913,2016-02-15,Sale,tempere_froid
40937,2016-03-15,Sale,tempere_froid
40947,2016-03-29,Sale,tempere_froid
40975,2016-05-08,Sale,tempere_froid
40983,2016-05-25,Sale,tempere_froid
40993,2016-06-11,Sale,tempere_froid
40997,2016-06-16,Sale,tempere_froid
41005,2016-06-30,Sale,tempere_froid
41009,2016-07-05,Sale,tempere_froid
41017,2016-07-21,Sale,tempere_froid
41021,2016-08-01,Sale,tempere_froid
41029,2016-08-10,Sale,tempere_froid
41039,2016-08-21,Sale,tempere_froid
41041,2016-08-25,Sale,tempere_froid
41056,2016-09-13,Sale,tempere_froid
41061,2016-09-21,Sale,tempere_froid
41065,2016-09-26,Sale,tempere_froid
41069,2016-10-12,Sale,tempere_froid
41073,2016-10-16,Sale,tempere_froid
41074,2016-10-18,Sale,tempere_froid
41076,2016-10-21,Sale,tempere_froid
41097,2016-11-21,Sale,tempere_froid
41111,2016-12-08,Sale,tempere_froid
41139,2017-01-13,Sale,tempere_froid
41144,2017-01-19,Sale,tempere_froid
41157,2017-02-05,Sale,tempere_froid
41161,2017-02-11,Sale,tempere_froid
41194,2017-03-29,Sale,tempere_froid
41212,2017-04-21,Sale,tempere_froid
41214,2017-04-24,Sale,tempere_froid
41245,2009-02-10,Melbourne Airport,tempere_froid
41246,2009-02-11,Melbourne Airport,tempere_froid
41264,2009-03-02,Melbourne Airport,tempere_froid
41265,2009-03-05,Melbourne Airport,tempere_froid
41270,2009-03-11,Melbourne Airport,tempere_froid
41295,2009-04-14,Melbourne Airport,tempere_froid
41298,2009-04-18,Melbourne Airport,tempere_froid
41314,2009-05-08,Melbourne Airport,tempere_froid
41321,2009-05-15,Melbourne Airport,tempere_froid
41334,2009-06-01,Melbourne Airport,tempere_froid
41335,2009-06-02,Melbourne Airport,tempere_froid
41342,2009-06-12,Melbourne Airport,tempere_froid
41352,2009-06-25,Melbourne Airport,tempere_froid
41353,2009-06-28,Melbourne Airport,tempere_froid
41354,2009-06-29,Melbourne Airport,tempere_froid
41356,2009-07-03,Melbourne Airport,tempere_froid
41363,2009-07-10,Melbourne Airport,tempere_froid
41364,2009-07-12,Melbourne Airport,tempere_froid
41370,2009-07-19,Melbourne Airport,tempere_froid
41371,2009-07-22,Melbourne Airport,tempere_froid
41373,2009-07-26,Melbourne Airport,tempere_froid
41379,2009-08-02,Melbourne Airport,tempere_froid
41383,2009-08-10,Melbourne Airport,tempere_froid
41384,2009-08-11,Melbourne Airport,tempere_froid
41385,2009-08-13,Melbourne Airport,tempere_froid
41387,2009-08-19,Melbourne Airport,tempere_froid
41389,2009-08-27,Melbourne Airport,tempere_froid
41396,2009-09-07,Melbourne Airport,tempere_froid
41397,2009-09-08,Melbourne Airport,tempere_froid
41399,2009-09-13,Melbourne Airport,tempere_froid
41405,2009-09-21,Melbourne Airport,tempere_froid
41407,2009-09-24,Melbourne Airport,tempere_froid
41415,2009-10-06,Melbourne Airport,tempere_froid
41419,2009-10-11,Melbourne Airport,tempere_froid
41420,2009-10-14,Melbourne Airport,tempere_froid
41448,2009-11-21,Melbourne Airport,tempere_froid
41450,2009-11-25,Melbourne Airport,tempere_froid
41456,2009-12-07,Melbourne Airport,tempere_froid
41527,2010-03-28,Melbourne Airport,tempere_froid
41535,2010-04-06,Melbourne Airport,tempere_froid
41538,2010-04-10,Melbourne Airport,tempere_froid
41553,2010-04-27,Melbourne Airport,tempere_froid
41559,2010-05-07,Melbourne Airport,tempere_froid
41563,2010-05-13,Melbourne Airport,tempere_froid
41575,2010-05-27,Melbourne Airport,tempere_froid
41582,2010-06-05,Melbourne Airport,tempere_froid
41583,2010-06-08,Melbourne Airport,tempere_froid
41586,2010-06-11,Melbourne Airport,tempere_froid
41591,2010-06-20,Melbourne Airport,tempere_froid
41595,2010-06-30,Melbourne Airport,tempere_froid
41610,2010-07-22,Melbourne Airport,tempere_froid
41615,2010-07-28,Melbourne Airport,tempere_froid
41616,2010-07-30,Melbourne Airport,tempere_froid
41617,2010-07-31,Melbourne Airport,tempere_froid
41618,2010-08-01,Melbourne Airport,tempere_froid
41622,2010-08-09,Melbourne Airport,tempere_froid
41623,2010-08-10,Melbourne Airport,tempere_froid
41626,2010-08-19,Melbourne Airport,tempere_froid
41630,2010-08-23,Melbourne Airport,tempere_froid
41635,2010-09-03,Melbourne Airport,tempere_froid
41636,2010-09-06,Melbourne Airport,tempere_froid
41639,2010-09-12,Melbourne Airport,tempere_froid
41642,2010-09-15,Melbourne Airport,tempere_froid
41645,2010-09-18,Melbourne Airport,tempere_froid
41670,2010-10-22,Melbourne Airport,tempere_froid
41673,2010-10-26,Melbourne Airport,tempere_froid
41676,2010-11-02,Melbourne Airport,tempere_froid
41691,2010-11-24,Melbourne Airport,tempere_froid
41694,2010-12-01,Melbourne Airport,tempere_froid
41699,2010-12-11,Melbourne Airport,tempere_froid
41704,2010-12-17,Melbourne Airport,tempere_froid
41721,2011-01-10,Melbourne Airport,tempere_froid
41729,2011-01-23,Melbourne Airport,tempere_froid
41730,2011-01-25,Melbourne Airport,tempere_froid
41737,2011-02-03,Melbourne Airport,tempere_froid
41743,2011-02-10,Melbourne Airport,tempere_froid
41749,2011-02-18,Melbourne Airport,tempere_froid
41756,2011-02-26,Melbourne Airport,tempere_froid
41764,2011-03-09,Melbourne Airport,tempere_froid
41767,2011-03-13,Melbourne Airport,tempere_froid
41776,2011-03-23,Melbourne Airport,tempere_froid
41784,2011-05-01,Melbourne Airport,tempere_froid
41786,2011-05-04,Melbourne Airport,tempere_froid
41790,2011-05-08,Melbourne Airport,tempere_froid
41792,2011-05-11,Melbourne Airport,tempere_froid
41801,2011-05-26,Melbourne Airport,tempere_froid
41809,2011-06-07,Melbourne Airport,tempere_froid
41817,2011-06-16,Melbourne Airport,tempere_froid
41820,2011-06-19,Melbourne Airport,tempere_froid
41821,2011-06-22,Melbourne Airport,tempere_froid
41829,2011-07-02,Melbourne Airport,tempere_froid
41837,2011-07-13,Melbourne Airport,tempere_froid
41844,2011-07-23,Melbourne Airport,tempere_froid
41847,2011-07-31,Melbourne Airport,tempere_froid
41853,2011-08-09,Melbourne Airport,tempere_froid
41858,2011-08-16,Melbourne Airport,tempere_froid
41866,2011-08-28,Melbourne Airport,tempere_froid
41872,2011-09-05,Melbourne Airport,tempere_froid
41874,2011-09-08,Melbourne Airport,tempere_froid
41888,2011-10-07,Melbourne Airport,tempere_froid
41889,2011-10-10,Melbourne Airport,tempere_froid
41893,2011-10-14,Melbourne Airport,tempere_froid
41894,2011-10-15,Melbourne Airport,tempere_froid
41900,2011-11-02,Melbourne Airport,tempere_froid
41904,2011-11-07,Melbourne Airport,tempere_froid
41909,2011-11-15,Melbourne Airport,tempere_froid
41915,2011-11-25,Melbourne Airport,tempere_froid
41933,2011-12-24,Melbourne Airport,tempere_froid
41956,2012-01-29,Melbourne Airport,tempere_froid
41965,2012-02-10,Melbourne Airport,tempere_froid
41968,2012-02-16,Melbourne Airport,tempere_froid
41976,2012-02-29,Melbourne Airport,tempere_froid
42000,2012-04-02,Melbourne Airport,tempere_froid
42006,2012-04-09,Melbourne Airport,tempere_froid
42016,2012-04-21,Melbourne Airport,tempere_froid
42017,2012-04-22,Melbourne Airport,tempere_froid
42023,2012-05-03,Melbourne Airport,tempere_froid
42024,2012-05-05,Melbourne Airport,tempere_froid
42026,2012-05-07,Melbourne Airport,tempere_froid
42030,2012-05-13,Melbourne Airport,tempere_froid
42037,2012-05-24,Melbourne Airport,tempere_froid
42043,2012-06-02,Melbourne Airport,tempere_froid
42044,2012-06-03,Melbourne Airport,tempere_froid
42048,2012-06-08,Melbourne Airport,tempere_froid
42049,2012-06-09,Melbourne Airport,tempere_froid
42052,2012-06-13,Melbourne Airport,tempere_froid
42054,2012-06-16,Melbourne Airport,tempere_froid
42055,2012-06-17,Melbourne Airport,tempere_froid
42059,2012-06-25,Melbourne Airport,tempere_froid
42062,2012-06-28,Melbourne Airport,tempere_froid
42070,2012-07-11,Melbourne Airport,tempere_froid
42073,2012-07-14,Melbourne Airport,tempere_froid
42074,2012-07-15,Melbourne Airport,tempere_froid
42075,2012-07-16,Melbourne Airport,tempere_froid
42076,2012-07-17,Melbourne Airport,tempere_froid
42085,2012-07-28,Melbourne Airport,tempere_froid
42087,2012-08-02,Melbourne Airport,tempere_froid
42097,2012-08-25,Melbourne Airport,tempere_froid
42100,2012-08-30,Melbourne Airport,tempere_froid
42109,2012-09-13,Melbourne Airport,tempere_froid
42112,2012-09-16,Melbourne Airport,tempere_froid
42123,2012-10-06,Melbourne Airport,tempere_froid
42125,2012-10-09,Melbourne Airport,tempere_froid
42126,2012-10-13,Melbourne Airport,tempere_froid
42129,2012-10-18,Melbourne Airport,tempere_froid
42135,2012-10-26,Melbourne Airport,tempere_froid
42141,2012-11-07,Melbourne Airport,tempere_froid
42148,2012-11-17,Melbourne Airport,tempere_froid
42155,2012-11-26,Melbourne Airport,tempere_froid
42177,2013-01-28,Melbourne Airport,tempere_froid
42190,2013-03-16,Melbourne Airport,tempere_froid
42199,2013-03-30,Melbourne Airport,tempere_froid
42200,2013-03-31,Melbourne Airport,tempere_froid
42201,2013-04-02,Melbourne Airport,tempere_froid
42205,2013-04-07,Melbourne Airport,tempere_froid
42208,2013-04-11,Melbourne Airport,tempere_froid
42209,2013-04-12,Melbourne Airport,tempere_froid
42214,2013-04-17,Melbourne Airport,tempere_froid
42215,2013-04-18,Melbourne Airport,tempere_froid
42219,2013-04-24,Melbourne Airport,tempere_froid
42224,2013-05-01,Melbourne Airport,tempere_froid
42233,2013-05-13,Melbourne Airport,tempere_froid
42234,2013-05-14,Melbourne Airport,tempere_froid
42249,2013-06-05,Melbourne Airport,tempere_froid
42253,2013-06-10,Melbourne Airport,tempere_froid
42254,2013-06-12,Melbourne Airport,tempere_froid
42257,2013-06-17,Melbourne Airport,tempere_froid
42274,2013-07-06,Melbourne Airport,tempere_froid
42284,2013-07-17,Melbourne Airport,tempere_froid
42285,2013-07-22,Melbourne Airport,tempere_froid
42290,2013-07-27,Melbourne Airport,tempere_froid
42297,2013-08-11,Melbourne Airport,tempere_froid
42299,2013-08-17,Melbourne Airport,tempere_froid
42301,2013-08-21,Melbourne Airport,tempere_froid
42303,2013-08-23,Melbourne Airport,tempere_froid
42320,2013-09-15,Melbourne Airport,tempere_froid
42323,2013-09-20,Melbourne Airport,tempere_froid
42325,2013-09-22,Melbourne Airport,tempere_froid
42327,2013-09-25,Melbourne Airport,tempere_froid
42328,2013-09-27,Melbourne Airport,tempere_froid
42332,2013-10-06,Melbourne Airport,tempere_froid
42336,2013-10-13,Melbourne Airport,tempere_froid
42339,2013-10-22,Melbourne Airport,tempere_froid
42343,2013-10-28,Melbourne Airport,tempere_froid
42349,2013-11-03,Melbourne Airport,tempere_froid
42362,2013-11-23,Melbourne Airport,tempere_froid
42366,2013-11-28,Melbourne Airport,tempere_froid
42369,2013-12-03,Melbourne Airport,tempere_froid
42372,2013-12-11,Melbourne Airport,tempere_froid
42381,2013-12-22,Melbourne Airport,tempere_froid
42404,2014-01-23,Melbourne Airport,tempere_froid
42405,2014-01-24,Melbourne Airport,tempere_froid
42421,2014-02-19,Melbourne Airport,tempere_froid
42438,2014-03-11,Melbourne Airport,tempere_froid
42449,2014-03-26,Melbourne Airport,tempere_froid
42454,2014-04-03,Melbourne Airport,tempere_froid
42464,2014-04-18,Melbourne Airport,tempere_froid
42469,2014-04-25,Melbourne Airport,tempere_froid
42472,2014-05-02,Melbourne Airport,tempere_froid
42478,2014-05-09,Melbourne Airport,tempere_froid
42484,2014-05-19,Melbourne Airport,tempere_froid
42488,2014-05-26,Melbourne Airport,tempere_froid
42489,2014-05-27,Melbourne Airport,tempere_froid
42493,2014-05-31,Melbourne Airport,tempere_froid
42494,2014-06-04,Melbourne Airport,tempere_froid
42499,2014-06-11,Melbourne Airport,tempere_froid
42501,2014-06-14,Melbourne Airport,tempere_froid
42502,2014-06-16,Melbourne Airport,tempere_froid
42504,2014-06-19,Melbourne Airport,tempere_froid
42505,2014-06-21,Melbourne Airport,tempere_froid
42512,2014-07-07,Melbourne Airport,tempere_froid
42513,2014-07-11,Melbourne Airport,tempere_froid
42516,2014-07-15,Melbourne Airport,tempere_froid
42522,2014-07-23,Melbourne Airport,tempere_froid
42523,2014-07-24,Melbourne Airport,tempere_froid
42527,2014-07-29,Melbourne Airport,tempere_froid
42528,2014-07-30,Melbourne Airport,tempere_froid
42533,2014-08-07,Melbourne Airport,tempere_froid
42535,2014-08-10,Melbourne Airport,tempere_froid
42545,2014-08-25,Melbourne Airport,tempere_froid
42550,2014-09-01,Melbourne Airport,tempere_froid
42578,2014-10-12,Melbourne Airport,tempere_froid
42580,2014-10-16,Melbourne Airport,tempere_froid
42588,2014-10-26,Melbourne Airport,tempere_froid
42592,2014-10-31,Melbourne Airport,tempere_froid
42604,2014-11-15,Melbourne Airport,tempere_froid
42611,2014-11-24,Melbourne Airport,tempere_froid
42617,2014-12-03,Melbourne Airport,tempere_froid
42618,2014-12-05,Melbourne Airport,tempere_froid
42621,2014-12-10,Melbourne Airport,tempere_froid
42628,2014-12-23,Melbourne Airport,tempere_froid
42630,2014-12-25,Melbourne Airport,tempere_froid
42639,2015-01-07,Melbourne Airport,tempere_froid
42658,2015-02-01,Melbourne Airport,tempere_froid
42669,2015-02-13,Melbourne Airport,tempere_froid
42684,2015-03-06,Melbourne Airport,tempere_froid
42692,2015-03-14,Melbourne Airport,tempere_froid
42701,2015-03-26,Melbourne Airport,tempere_froid
42716,2015-04-13,Melbourne Airport,tempere_froid
42717,2015-04-14,Melbourne Airport,tempere_froid
42718,2015-04-15,Melbourne Airport,tempere_froid
42720,2015-04-17,Melbourne Airport,tempere_froid
42723,2015-04-24,Melbourne Airport,tempere_froid
42724,2015-04-27,Melbourne Airport,tempere_froid
42731,2015-05-06,Melbourne Airport,tempere_froid
42737,2015-05-14,Melbourne Airport,tempere_froid
42768,2015-07-01,Melbourne Airport,tempere_froid
42779,2015-07-17,Melbourne Airport,tempere_froid
42782,2015-07-23,Melbourne Airport,tempere_froid
42794,2015-08-09,Melbourne Airport,tempere_froid
42797,2015-08-16,Melbourne Airport,tempere_froid
42804,2015-08-26,Melbourne Airport,tempere_froid
42806,2015-08-29,Melbourne Airport,tempere_froid
42809,2015-09-02,Melbourne Airport,tempere_froid
42823,2015-09-22,Melbourne Airport,tempere_froid
42836,2015-10-10,Melbourne Airport,tempere_froid
42845,2015-10-20,Melbourne Airport,tempere_froid
42851,2015-10-30,Melbourne Airport,tempere_froid
42854,2015-11-04,Melbourne Airport,tempere_froid
42858,2015-11-10,Melbourne Airport,tempere_froid
42867,2015-11-20,Melbourne Airport,tempere_froid
42880,2015-12-07,Melbourne Airport,tempere_froid
42909,2016-01-19,Melbourne Airport,tempere_froid
42913,2016-01-24,Melbourne Airport,tempere_froid
42918,2016-02-03,Melbourne Airport,tempere_froid
42967,2016-04-01,Melbourne Airport,tempere_froid
42971,2016-04-05,Melbourne Airport,tempere_froid
42980,2016-04-16,Melbourne Airport,tempere_froid
42982,2016-04-18,Melbourne Airport,tempere_froid
42985,2016-04-21,Melbourne Airport,tempere_froid
42992,2016-05-04,Melbourne Airport,tempere_froid
42993,2016-05-07,Melbourne Airport,tempere_froid
43001,2016-05-19,Melbourne Airport,tempere_froid
43004,2016-05-23,Melbourne Airport,tempere_froid
43006,2016-05-28,Melbourne Airport,tempere_froid
43012,2016-06-03,Melbourne Airport,tempere_froid
43018,2016-06-19,Melbourne Airport,tempere_froid
43019,2016-06-22,Melbourne Airport,tempere_froid
43022,2016-06-27,Melbourne Airport,tempere_froid
43033,2016-07-20,Melbourne Airport,tempere_froid
43034,2016-07-23,Melbourne Airport,tempere_froid
43035,2016-07-24,Melbourne Airport,tempere_froid
43039,2016-07-31,Melbourne Airport,tempere_froid
43045,2016-08-12,Melbourne Airport,tempere_froid
43052,2016-08-22,Melbourne Airport,tempere_froid
43060,2016-08-30,Melbourne Airport,tempere_froid
43062,2016-09-01,Melbourne Airport,tempere_froid
43068,2016-09-08,Melbourne Airport,tempere_froid
43070,2016-09-11,Melbourne Airport,tempere_froid
43071,2016-09-12,Melbourne Airport,tempere_froid
43073,2016-09-18,Melbourne Airport,tempere_froid
43074,2016-09-20,Melbourne Airport,tempere_froid
43076,2016-09-26,Melbourne Airport,tempere_froid
43077,2016-09-28,Melbourne Airport,tempere_froid
43083,2016-10-18,Melbourne Airport,tempere_froid
43089,2016-11-01,Melbourne Airport,tempere_froid
43098,2016-11-11,Melbourne Airport,tempere_froid
43117,2016-12-07,Melbourne Airport,tempere_froid
43118,2016-12-10,Melbourne Airport,tempere_froid
43127,2016-12-23,Melbourne Airport,tempere_froid
43129,2016-12-27,Melbourne Airport,tempere_froid
43131,2017-01-01,Melbourne Airport,tempere_froid
43141,2017-01-13,Melbourne Airport,tempere_froid
43146,2017-01-19,Melbourne Airport,tempere_froid
43160,2017-02-05,Melbourne Airport,tempere_froid
43171,2017-02-19,Melbourne Airport,tempere_froid
43194,2017-03-15,Melbourne Airport,tempere_froid
43197,2017-03-19,Melbourne Airport,tempere_froid
43200,2017-03-29,Melbourne Airport,tempere_froid
43218,2017-04-23,Melbourne Airport,tempere_froid
43222,2017-05-01,Melbourne Airport,tempere_froid
43223,2017-05-02,Melbourne Airport,tempere_froid
43226,2017-05-06,Melbourne Airport,tempere_froid
43228,2017-05-08,Melbourne Airport,tempere_froid
43239,2017-05-19,Melbourne Airport,tempere_froid
43252,2017-06-05,Melbourne Airport,tempere_froid
43254,2017-06-08,Melbourne Airport,tempere_froid
43267,2017-06-25,Melbourne Airport,tempere_froid
43268,2008-07-02,Melbourne,tempere_froid
43273,2008-07-09,Melbourne,tempere_froid
43278,2008-07-17,Melbourne,tempere_froid
43282,2008-07-26,Melbourne,tempere_froid
43292,2008-08-08,Melbourne,tempere_froid
43293,2008-08-09,Melbourne,tempere_froid
43294,2008-08-12,Melbourne,tempere_froid
43329,2008-10-03,Melbourne,tempere_froid
43331,2008-10-06,Melbourne,tempere_froid
43341,2008-10-17,Melbourne,tempere_froid
43344,2008-10-21,Melbourne,tempere_froid
43347,2008-10-27,Melbourne,tempere_froid
43362,2008-11-19,Melbourne,tempere_froid
43363,2008-11-21,Melbourne,tempere_froid
43367,2008-11-28,Melbourne,tempere_froid
43368,2008-11-30,Melbourne,tempere_froid
43377,2008-12-09,Melbourne,tempere_froid
43381,2008-12-16,Melbourne,tempere_froid
43382,2008-12-18,Melbourne,tempere_froid
43391,2008-12-29,Melbourne,tempere_froid
43438,2009-02-24,Melbourne,tempere_froid
43441,2009-02-28,Melbourne,tempere_froid
43444,2009-03-05,Melbourne,tempere_froid
43449,2009-03-11,Melbourne,tempere_froid
43456,2009-03-24,Melbourne,tempere_froid
43464,2009-04-05,Melbourne,tempere_froid
43465,2009-04-06,Melbourne,tempere_froid
43472,2009-04-14,Melbourne,tempere_froid
43480,2009-04-23,Melbourne,tempere_froid
43491,2009-05-08,Melbourne,tempere_froid
43497,2009-05-15,Melbourne,tempere_froid
43506,2009-05-28,Melbourne,tempere_froid
43511,2009-06-02,Melbourne,tempere_froid
43515,2009-06-07,Melbourne,tempere_froid
43518,2009-06-14,Melbourne,tempere_froid
43524,2009-06-21,Melbourne,tempere_froid
43529,2009-06-26,Melbourne,tempere_froid
43530,2009-06-28,Melbourne,tempere_froid
43531,2009-06-29,Melbourne,tempere_froid
43539,2009-07-10,Melbourne,tempere_froid
43540,2009-07-12,Melbourne,tempere_froid
43541,2009-07-13,Melbourne,tempere_froid
43546,2009-07-19,Melbourne,tempere_froid
43549,2009-07-26,Melbourne,tempere_froid
43550,2009-07-27,Melbourne,tempere_froid
43553,2009-07-30,Melbourne,tempere_froid
43555,2009-08-02,Melbourne,tempere_froid
43559,2009-08-11,Melbourne,tempere_froid
43563,2009-08-19,Melbourne,tempere_froid
43564,2009-08-22,Melbourne,tempere_froid
43565,2009-08-27,Melbourne,tempere_froid
43566,2009-08-28,Melbourne,tempere_froid
43567,2009-08-31,Melbourne,tempere_froid
43570,2009-09-07,Melbourne,tempere_froid
43577,2009-09-21,Melbourne,tempere_froid
43585,2009-10-05,Melbourne,tempere_froid
43616,2009-11-21,Melbourne,tempere_froid
43618,2009-11-25,Melbourne,tempere_froid
43624,2009-12-07,Melbourne,tempere_froid
43651,2010-01-17,Melbourne,tempere_froid
43670,2010-02-13,Melbourne,tempere_froid
43684,2010-03-05,Melbourne,tempere_froid
43700,2010-03-28,Melbourne,tempere_froid
43707,2010-04-05,Melbourne,tempere_froid
43708,2010-04-06,Melbourne,tempere_froid
43731,2010-05-07,Melbourne,tempere_froid
43746,2010-05-24,Melbourne,tempere_froid
43747,2010-05-27,Melbourne,tempere_froid
43754,2010-06-05,Melbourne,tempere_froid
43756,2010-06-11,Melbourne,tempere_froid
43760,2010-06-20,Melbourne,tempere_froid
43763,2010-06-30,Melbourne,tempere_froid
43782,2010-07-28,Melbourne,tempere_froid
43783,2010-07-30,Melbourne,tempere_froid
43784,2010-07-31,Melbourne,tempere_froid
43787,2010-08-09,Melbourne,tempere_froid
43788,2010-08-10,Melbourne,tempere_froid
43801,2010-09-03,Melbourne,tempere_froid
43802,2010-09-06,Melbourne,tempere_froid
43811,2010-09-18,Melbourne,tempere_froid
43819,2010-09-27,Melbourne,tempere_froid
43831,2010-10-18,Melbourne,tempere_froid
43835,2010-10-22,Melbourne,tempere_froid
43838,2010-10-26,Melbourne,tempere_froid
43840,2010-11-02,Melbourne,tempere_froid
43850,2010-11-18,Melbourne,tempere_froid
43854,2010-11-24,Melbourne,tempere_froid
43855,2010-11-26,Melbourne,tempere_froid
43858,2010-12-01,Melbourne,tempere_froid
43860,2010-12-06,Melbourne,tempere_froid
43862,2010-12-12,Melbourne,tempere_froid
43865,2010-12-17,Melbourne,tempere_froid
43866,2010-12-21,Melbourne,tempere_froid
43882,2011-01-10,Melbourne,tempere_froid
43890,2011-01-23,Melbourne,tempere_froid
43891,2011-01-25,Melbourne,tempere_froid
43898,2011-02-03,Melbourne,tempere_froid
43900,2011-02-10,Melbourne,tempere_froid
