,raintomorrow,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
68277,1.0,,,,,,,,,,,,,,,,,
68279,0.0,,,,,,,,,,,,,,,,,
68280,0.0,,,,,,,,,,,,,,,,,
68281,1.0,,,,,,,,,,,,,,,,,
68284,0.0,,,,,,,,,,,,,,,,,
68285,0.0,,,,,,,,,,,,,,,,,
68295,0.0,,,,,,,,,,,,,,,,,
68298,0.0,,,,,,,,,,,,,,,,,
68299,0.0,,,,,,,,,,,,,,,,,
68304,1.0,,,,,,,,,,,,,,,,,
68305,1.0,,,,,,,,,,,,,,,,,
68315,0.0,,,,,,,,,,,,,,,,,
68318,0.0,,,,,,,,,,,,,,,,,
68319,0.0,,,,,,,,,,,,,,,,,
68324,0.0,,,,,,,,,,,,,,,,,
68325,0.0,,,,,,,,,,,,,,,,,
68326,0.0,,,,,,,,,,,,,,,,,
68327,0.0,,,,,,,,,,,,,,,,,
68328,0.0,,,,,,,,,,,,,,,,,
68331,0.0,,,,,,,,,,,,,,,,,
68333,0.0,,,,,,,,,,,,,,,,,
68334,1.0,,,,,,,,,,,,,,,,,
68337,0.0,,,,,,,,,,,,,,,,,
68338,0.0,,,,,,,,,,,,,,,,,
68339,0.0,,,,,,,,,,,,,,,,,
68341,0.0,,,,,,,,,,,,,,,,,
68344,0.0,,,,,,,,,,,,,,,,,
68347,0.0,,,,,,,,,,,,,,,,,
68349,0.0,,,,,,,,,,,,,,,,,
68350,0.0,,,,,,,,,,,,,,,,,
68351,0.0,,,,,,,,,,,,,,,,,
68360,0.0,,,,,,,,,,,,,,,,,
68361,0.0,,,,,,,,,,,,,,,,,
68362,0.0,,,,,,,,,,,,,,,,,
68367,0.0,,,,,,,,,,,,,,,,,
68368,0.0,,,,,,,,,,,,,,,,,
68369,0.0,,,,,,,,,,,,,,,,,
68374,0.0,,,,,,,,,,,,,,,,,
68382,0.0,,,,,,,,,,,,,,,,,
68389,0.0,,,,,,,,,,,,,,,,,
68390,1.0,,,,,,,,,,,,,,,,,
68394,1.0,,,,,,,,,,,,,,,,,
68402,1.0,,,,,,,,,,,,,,,,,
68404,0.0,,,,,,,,,,,,,,,,,
68411,0.0,,,,,,,,,,,,,,,,,
68419,0.0,,,,,,,,,,,,,,,,,
68420,0.0,,,,,,,,,,,,,,,,,
68421,0.0,,,,,,,,,,,,,,,,,
68422,0.0,,,,,,,,,,,,,,,,,
68423,0.0,,,,,,,,,,,,,,,,,
68424,0.0,,,,,,,,,,,,,,,,,
68430,0.0,,,,,,,,,,,,,,,,,
68431,0.0,,,,,,,,,,,,,,,,,
68432,0.0,,,,,,,,,,,,,,,,,
68434,0.0,,,,,,,,,,,,,,,,,
68437,0.0,,,,,,,,,,,,,,,,,
68438,0.0,,,,,,,,,,,,,,,,,
68439,0.0,,,,,,,,,,,,,,,,,
68446,0.0,,,,,,,,,,,,,,,,,
68447,0.0,,,,,,,,,,,,,,,,,
68453,0.0,,,,,,,,,,,,,,,,,
68454,0.0,,,,,,,,,,,,,,,,,
68458,1.0,,,,,,,,,,,,,,,,,
68467,0.0,,,,,,,,,,,,,,,,,
68468,0.0,,,,,,,,,,,,,,,,,
68469,0.0,,,,,,,,,,,,,,,,,
68470,0.0,,,,,,,,,,,,,,,,,
68471,0.0,,,,,,,,,,,,,,,,,
68473,0.0,,,,,,,,,,,,,,,,,
68480,0.0,,,,,,,,,,,,,,,,,
68481,0.0,,,,,,,,,,,,,,,,,
68486,0.0,,,,,,,,,,,,,,,,,
68487,0.0,,,,,,,,,,,,,,,,,
68488,0.0,,,,,,,,,,,,,,,,,
68493,0.0,,,,,,,,,,,,,,,,,
68495,1.0,,,,,,,,,,,,,,,,,
68499,0.0,,,,,,,,,,,,,,,,,
68500,0.0,,,,,,,,,,,,,,,,,
68501,0.0,,,,,,,,,,,,,,,,,
68502,0.0,,,,,,,,,,,,,,,,,
68508,1.0,,,,,,,,,,,,,,,,,
68514,0.0,,,,,,,,,,,,,,,,,
68515,0.0,,,,,,,,,,,,,,,,,
68516,0.0,,,,,,,,,,,,,,,,,
68517,0.0,,,,,,,,,,,,,,,,,
68518,0.0,,,,,,,,,,,,,,,,,
68519,0.0,,,,,,,,,,,,,,,,,
68520,0.0,,,,,,,,,,,,,,,,,
68521,0.0,,,,,,,,,,,,,,,,,
68522,1.0,,,,,,,,,,,,,,,,,
68523,1.0,,,,,,,,,,,,,,,,,
68528,0.0,,,,,,,,,,,,,,,,,
68534,0.0,,,,,,,,,,,,,,,,,
68536,0.0,,,,,,,,,,,,,,,,,
68537,0.0,,,,,,,,,,,,,,,,,
68538,0.0,,,,,,,,,,,,,,,,,
68540,0.0,,,,,,,,,,,,,,,,,
68541,0.0,,,,,,,,,,,,,,,,,
68542,0.0,,,,,,,,,,,,,,,,,
68543,0.0,,,,,,,,,,,,,,,,,
68544,0.0,,,,,,,,,,,,,,,,,
68550,0.0,,,,,,,,,,,,,,,,,
68551,0.0,,,,,,,,,,,,,,,,,
68552,0.0,,,,,,,,,,,,,,,,,
68553,0.0,,,,,,,,,,,,,,,,,
68555,0.0,,,,,,,,,,,,,,,,,
68556,0.0,,,,,,,,,,,,,,,,,
68557,0.0,,,,,,,,,,,,,,,,,
68558,1.0,,,,,,,,,,,,,,,,,
68562,1.0,,,,,,,,,,,,,,,,,
68569,0.0,,,,,,,,,,,,,,,,,
68576,0.0,,,,,,,,,,,,,,,,,
68579,0.0,,,,,,,,,,,,,,,,,
68585,0.0,,,,,,,,,,,,,,,,,
68586,0.0,,,,,,,,,,,,,,,,,
68590,0.0,,,,,,,,,,,,,,,,,
68591,0.0,,,,,,,,,,,,,,,,,
68593,1.0,,,,,,,,,,,,,,,,,
68598,0.0,,,,,,,,,,,,,,,,,
68600,0.0,,,,,,,,,,,,,,,,,
68606,0.0,,,,,,,,,,,,,,,,,
68607,0.0,,,,,,,,,,,,,,,,,
68613,0.0,,,,,,,,,,,,,,,,,
68619,0.0,,,,,,,,,,,,,,,,,
68626,0.0,,,,,,,,,,,,,,,,,
68627,0.0,,,,,,,,,,,,,,,,,
68628,0.0,,,,,,,,,,,,,,,,,
68633,1.0,,,,,,,,,,,,,,,,,
68637,0.0,,,,,,,,,,,,,,,,,
68640,1.0,,,,,,,,,,,,,,,,,
68647,1.0,,,,,,,,,,,,,,,,,
68648,0.0,,,,,,,,,,,,,,,,,
68649,0.0,,,,,,,,,,,,,,,,,
68650,0.0,,,,,,,,,,,,,,,,,
68651,0.0,,,,,,,,,,,,,,,,,
68652,0.0,,,,,,,,,,,,,,,,,
68653,0.0,,,,,,,,,,,,,,,,,
68654,0.0,,,,,,,,,,,,,,,,,
68655,1.0,,,,,,,,,,,,,,,,,
68661,0.0,,,,,,,,,,,,,,,,,
68663,0.0,,,,,,,,,,,,,,,,,
68668,0.0,,,,,,,,,,,,,,,,,
68675,1.0,,,,,,,,,,,,,,,,,
68677,1.0,,,,,,,,,,,,,,,,,
68688,0.0,,,,,,,,,,,,,,,,,
68691,1.0,,,,,,,,,,,,,,,,,
68693,0.0,,,,,,,,,,,,,,,,,
68694,0.0,,,,,,,,,,,,,,,,,
68695,0.0,,,,,,,,,,,,,,,,,
68698,1.0,,,,,,,,,,,,,,,,,
68703,0.0,,,,,,,,,,,,,,,,,
68710,1.0,,,,,,,,,,,,,,,,,
68716,0.0,,,,,,,,,,,,,,,,,
68717,0.0,,,,,,,,,,,,,,,,,
68724,0.0,,,,,,,,,,,,,,,,,
68725,0.0,,,,,,,,,,,,,,,,,
68731,1.0,,,,,,,,,,,,,,,,,
68738,1.0,,,,,,,,,,,,,,,,,
68739,0.0,,,,,,,,,,,,,,,,,
68740,0.0,,,,,,,,,,,,,,,,,
68747,1.0,,,,,,,,,,,,,,,,,
68755,0.0,,,,,,,,,,,,,,,,,
68756,0.0,,,,,,,,,,,,,,,,,
68759,1.0,,,,,,,,,,,,,,,,,
68760,1.0,,,,,,,,,,,,,,,,,
68761,0.0,,,,,,,,,,,,,,,,,
68762,0.0,,,,,,,,,,,,,,,,,
68763,0.0,,,,,,,,,,,,,,,,,
68766,0.0,,,,,,,,,,,,,,,,,
68767,0.0,,,,,,,,,,,,,,,,,
68768,0.0,,,,,,,,,,,,,,,,,
68769,0.0,,,,,,,,,,,,,,,,,
68770,0.0,,,,,,,,,,,,,,,,,
68771,0.0,,,,,,,,,,,,,,,,,
68772,0.0,,,,,,,,,,,,,,,,,
68775,0.0,,,,,,,,,,,,,,,,,
68776,0.0,,,,,,,,,,,,,,,,,
68777,0.0,,,,,,,,,,,,,,,,,
68778,0.0,,,,,,,,,,,,,,,,,
68779,1.0,,,,,,,,,,,,,,,,,
68783,0.0,,,,,,,,,,,,,,,,,
68784,0.0,,,,,,,,,,,,,,,,,
68785,0.0,,,,,,,,,,,,,,,,,
68786,0.0,,,,,,,,,,,,,,,,,
68789,0.0,,,,,,,,,,,,,,,,,
68790,0.0,,,,,,,,,,,,,,,,,
68791,0.0,,,,,,,,,,,,,,,,,
68792,0.0,,,,,,,,,,,,,,,,,
68793,0.0,,,,,,,,,,,,,,,,,
68796,0.0,,,,,,,,,,,,,,,,,
68797,0.0,,,,,,,,,,,,,,,,,
68798,0.0,,,,,,,,,,,,,,,,,
68799,0.0,,,,,,,,,,,,,,,,,
68800,0.0,,,,,,,,,,,,,,,,,
68802,0.0,,,,,,,,,,,,,,,,,
68803,0.0,,,,,,,,,,,,,,,,,
68804,0.0,,,,,,,,,,,,,,,,,
68805,0.0,,,,,,,,,,,,,,,,,
68806,0.0,,,,,,,,,,,,,,,,,
68807,0.0,,,,,,,,,,,,,,,,,
68813,0.0,,,,,,,,,,,,,,,,,
68815,0.0,,,,,,,,,,,,,,,,,
68816,0.0,,,,,,,,,,,,,,,,,
68817,0.0,,,,,,,,,,,,,,,,,
68818,0.0,,,,,,,,,,,,,,,,,
68820,0.0,,,,,,,,,,,,,,,,,
68821,0.0,,,,,,,,,,,,,,,,,
68822,0.0,,,,,,,,,,,,,,,,,
68824,0.0,,,,,,,,,,,,,,,,,
68825,0.0,,,,,,,,,,,,,,,,,
68828,0.0,,,,,,,,,,,,,,,,,
68833,0.0,,,,,,,,,,,,,,,,,
68834,0.0,,,,,,,,,,,,,,,,,
68836,0.0,,,,,,,,,,,,,,,,,
68837,0.0,,,,,,,,,,,,,,,,,
68838,0.0,,,,,,,,,,,,,,,,,
68839,0.0,,,,,,,,,,,,,,,,,
68840,0.0,,,,,,,,,,,,,,,,,
68847,0.0,,,,,,,,,,,,,,,,,
68848,0.0,,,,,,,,,,,,,,,,,
68849,0.0,,,,,,,,,,,,,,,,,
68854,0.0,,,,,,,,,,,,,,,,,
68855,0.0,,,,,,,,,,,,,,,,,
68856,1.0,,,,,,,,,,,,,,,,,
68861,0.0,,,,,,,,,,,,,,,,,
68862,0.0,,,,,,,,,,,,,,,,,
68863,1.0,,,,,,,,,,,,,,,,,
68865,0.0,,,,,,,,,,,,,,,,,
68866,1.0,,,,,,,,,,,,,,,,,
68873,0.0,,,,,,,,,,,,,,,,,
68874,0.0,,,,,,,,,,,,,,,,,
68875,0.0,,,,,,,,,,,,,,,,,
68876,1.0,,,,,,,,,,,,,,,,,
68877,0.0,,,,,,,,,,,,,,,,,
68881,0.0,,,,,,,,,,,,,,,,,
68882,0.0,,,,,,,,,,,,,,,,,
68883,0.0,,,,,,,,,,,,,,,,,
68884,0.0,,,,,,,,,,,,,,,,,
68888,1.0,,,,,,,,,,,,,,,,,
68895,1.0,,,,,,,,,,,,,,,,,
68897,0.0,,,,,,,,,,,,,,,,,
68898,0.0,,,,,,,,,,,,,,,,,
68903,0.0,,,,,,,,,,,,,,,,,
68904,1.0,,,,,,,,,,,,,,,,,
68905,1.0,,,,,,,,,,,,,,,,,
68911,0.0,,,,,,,,,,,,,,,,,
68912,1.0,,,,,,,,,,,,,,,,,
68918,1.0,,,,,,,,,,,,,,,,,
68923,1.0,,,,,,,,,,,,,,,,,
68924,0.0,,,,,,,,,,,,,,,,,
68926,0.0,,,,,,,,,,,,,,,,,
68927,0.0,,,,,,,,,,,,,,,,,
68928,0.0,,,,,,,,,,,,,,,,,
68929,0.0,,,,,,,,,,,,,,,,,
68930,0.0,,,,,,,,,,,,,,,,,
68931,0.0,,,,,,,,,,,,,,,,,
68932,0.0,,,,,,,,,,,,,,,,,
68933,0.0,,,,,,,,,,,,,,,,,
68934,0.0,,,,,,,,,,,,,,,,,
68935,0.0,,,,,,,,,,,,,,,,,
68936,0.0,,,,,,,,,,,,,,,,,
68937,1.0,,,,,,,,,,,,,,,,,
68938,0.0,,,,,,,,,,,,,,,,,
68939,0.0,,,,,,,,,,,,,,,,,
68945,0.0,,,,,,,,,,,,,,,,,
68946,0.0,,,,,,,,,,,,,,,,,
68947,0.0,,,,,,,,,,,,,,,,,
68952,0.0,,,,,,,,,,,,,,,,,
68953,0.0,,,,,,,,,,,,,,,,,
68960,0.0,,,,,,,,,,,,,,,,,
68961,0.0,,,,,,,,,,,,,,,,,
68967,0.0,,,,,,,,,,,,,,,,,
68968,0.0,,,,,,,,,,,,,,,,,
68974,1.0,,,,,,,,,,,,,,,,,
68980,0.0,,,,,,,,,,,,,,,,,
68982,0.0,,,,,,,,,,,,,,,,,
68987,0.0,,,,,,,,,,,,,,,,,
68988,0.0,,,,,,,,,,,,,,,,,
68989,1.0,,,,,,,,,,,,,,,,,
68993,0.0,,,,,,,,,,,,,,,,,
68994,0.0,,,,,,,,,,,,,,,,,
68995,0.0,,,,,,,,,,,,,,,,,
68998,0.0,,,,,,,,,,,,,,,,,
69000,0.0,,,,,,,,,,,,,,,,,
69001,0.0,,,,,,,,,,,,,,,,,
69003,1.0,,,,,,,,,,,,,,,,,
69008,0.0,,,,,,,,,,,,,,,,,
69009,1.0,,,,,,,,,,,,,,,,,
69031,0.0,,,,,,,,,,,,,,,,,
69036,0.0,,,,,,,,,,,,,,,,,
69038,1.0,,,,,,,,,,,,,,,,,
69046,0.0,,,,,,,,,,,,,,,,,
69049,0.0,,,,,,,,,,,,,,,,,
69050,1.0,,,,,,,,,,,,,,,,,
69056,1.0,,,,,,,,,,,,,,,,,
69058,0.0,,,,,,,,,,,,,,,,,
69059,0.0,,,,,,,,,,,,,,,,,
69063,0.0,,,,,,,,,,,,,,,,,
69064,0.0,,,,,,,,,,,,,,,,,
69065,0.0,,,,,,,,,,,,,,,,,
69071,1.0,,,,,,,,,,,,,,,,,
69077,0.0,,,,,,,,,,,,,,,,,
69080,0.0,,,,,,,,,,,,,,,,,
69085,0.0,,,,,,,,,,,,,,,,,
69086,0.0,,,,,,,,,,,,,,,,,
69087,1.0,,,,,,,,,,,,,,,,,
69089,0.0,,,,,,,,,,,,,,,,,
69090,0.0,,,,,,,,,,,,,,,,,
69092,1.0,,,,,,,,,,,,,,,,,
69102,0.0,,,,,,,,,,,,,,,,,
69103,0.0,,,,,,,,,,,,,,,,,
69104,0.0,,,,,,,,,,,,,,,,,
69105,0.0,,,,,,,,,,,,,,,,,
69106,0.0,,,,,,,,,,,,,,,,,
69107,0.0,,,,,,,,,,,,,,,,,
69109,0.0,,,,,,,,,,,,,,,,,
69110,0.0,,,,,,,,,,,,,,,,,
69111,1.0,,,,,,,,,,,,,,,,,
69114,0.0,,,,,,,,,,,,,,,,,
69115,0.0,,,,,,,,,,,,,,,,,
69116,0.0,,,,,,,,,,,,,,,,,
69119,0.0,,,,,,,,,,,,,,,,,
69120,0.0,,,,,,,,,,,,,,,,,
69126,0.0,,,,,,,,,,,,,,,,,
69127,0.0,,,,,,,,,,,,,,,,,
69128,0.0,,,,,,,,,,,,,,,,,
69129,0.0,,,,,,,,,,,,,,,,,
69131,0.0,,,,,,,,,,,,,,,,,
69132,0.0,,,,,,,,,,,,,,,,,
69133,0.0,,,,,,,,,,,,,,,,,
69136,1.0,,,,,,,,,,,,,,,,,
69140,0.0,,,,,,,,,,,,,,,,,
69141,0.0,,,,,,,,,,,,,,,,,
69142,0.0,,,,,,,,,,,,,,,,,
69143,1.0,,,,,,,,,,,,,,,,,
69150,0.0,,,,,,,,,,,,,,,,,
69151,0.0,,,,,,,,,,,,,,,,,
69152,0.0,,,,,,,,,,,,,,,,,
69153,0.0,,,,,,,,,,,,,,,,,
69154,0.0,,,,,,,,,,,,,,,,,
69156,0.0,,,,,,,,,,,,,,,,,
69159,0.0,,,,,,,,,,,,,,,,,
69161,0.0,,,,,,,,,,,,,,,,,
69162,0.0,,,,,,,,,,,,,,,,,
69163,0.0,,,,,,,,,,,,,,,,,
69164,0.0,,,,,,,,,,,,,,,,,
69169,0.0,,,,,,,,,,,,,,,,,
69170,1.0,,,,,,,,,,,,,,,,,
69175,0.0,,,,,,,,,,,,,,,,,
69177,0.0,,,,,,,,,,,,,,,,,
69178,0.0,,,,,,,,,,,,,,,,,
69179,0.0,,,,,,,,,,,,,,,,,
69180,0.0,,,,,,,,,,,,,,,,,
69181,0.0,,,,,,,,,,,,,,,,,
69182,0.0,,,,,,,,,,,,,,,,,
69183,0.0,,,,,,,,,,,,,,,,,
69184,0.0,,,,,,,,,,,,,,,,,
69185,0.0,,,,,,,,,,,,,,,,,
69186,0.0,,,,,,,,,,,,,,,,,
69187,0.0,,,,,,,,,,,,,,,,,
69188,0.0,,,,,,,,,,,,,,,,,
69190,1.0,,,,,,,,,,,,,,,,,
69192,0.0,,,,,,,,,,,,,,,,,
69197,0.0,,,,,,,,,,,,,,,,,
69198,0.0,,,,,,,,,,,,,,,,,
69199,0.0,,,,,,,,,,,,,,,,,
69204,0.0,,,,,,,,,,,,,,,,,
69205,1.0,,,,,,,,,,,,,,,,,
69210,0.0,,,,,,,,,,,,,,,,,
69211,0.0,,,,,,,,,,,,,,,,,
69213,0.0,,,,,,,,,,,,,,,,,
69214,0.0,,,,,,,,,,,,,,,,,
69215,0.0,,,,,,,,,,,,,,,,,
69224,0.0,,,,,,,,,,,,,,,,,
69225,0.0,,,,,,,,,,,,,,,,,
69226,0.0,,,,,,,,,,,,,,,,,
69234,0.0,,,,,,,,,,,,,,,,,
69235,0.0,,,,,,,,,,,,,,,,,
69236,0.0,,,,,,,,,,,,,,,,,
69237,0.0,,,,,,,,,,,,,,,,,
69246,1.0,,,,,,,,,,,,,,,,,
69247,0.0,,,,,,,,,,,,,,,,,
69248,0.0,,,,,,,,,,,,,,,,,
69253,0.0,,,,,,,,,,,,,,,,,
69254,0.0,,,,,,,,,,,,,,,,,
69257,0.0,,,,,,,,,,,,,,,,,
69258,0.0,,,,,,,,,,,,,,,,,
69259,0.0,,,,,,,,,,,,,,,,,
69260,1.0,,,,,,,,,,,,,,,,,
69261,0.0,,,,,,,,,,,,,,,,,
69266,0.0,,,,,,,,,,,,,,,,,
69267,1.0,,,,,,,,,,,,,,,,,
69268,0.0,,,,,,,,,,,,,,,,,
69269,0.0,,,,,,,,,,,,,,,,,
69270,0.0,,,,,,,,,,,,,,,,,
69281,0.0,,,,,,,,,,,,,,,,,
69282,0.0,,,,,,,,,,,,,,,,,
69283,1.0,,,,,,,,,,,,,,,,,
69290,0.0,,,,,,,,,,,,,,,,,
69292,0.0,,,,,,,,,,,,,,,,,
69297,0.0,,,,,,,,,,,,,,,,,
69302,0.0,,,,,,,,,,,,,,,,,
69303,0.0,,,,,,,,,,,,,,,,,
69308,0.0,,,,,,,,,,,,,,,,,
69316,1.0,,,,,,,,,,,,,,,,,
69318,1.0,,,,,,,,,,,,,,,,,
69322,0.0,,,,,,,,,,,,,,,,,
69323,0.0,,,,,,,,,,,,,,,,,
69324,0.0,,,,,,,,,,,,,,,,,
69330,0.0,,,,,,,,,,,,,,,,,
69331,0.0,,,,,,,,,,,,,,,,,
69338,0.0,,,,,,,,,,,,,,,,,
69339,1.0,,,,,,,,,,,,,,,,,
69344,0.0,,,,,,,,,,,,,,,,,
69346,0.0,,,,,,,,,,,,,,,,,
69348,0.0,,,,,,,,,,,,,,,,,
69349,0.0,,,,,,,,,,,,,,,,,
69350,1.0,,,,,,,,,,,,,,,,,
69351,0.0,,,,,,,,,,,,,,,,,
69352,0.0,,,,,,,,,,,,,,,,,
69353,0.0,,,,,,,,,,,,,,,,,
69357,0.0,,,,,,,,,,,,,,,,,
69358,0.0,,,,,,,,,,,,,,,,,
69359,0.0,,,,,,,,,,,,,,,,,
69360,0.0,,,,,,,,,,,,,,,,,
69361,0.0,,,,,,,,,,,,,,,,,
69362,0.0,,,,,,,,,,,,,,,,,
69364,1.0,,,,,,,,,,,,,,,,,
69366,0.0,,,,,,,,,,,,,,,,,
69367,0.0,,,,,,,,,,,,,,,,,
69368,0.0,,,,,,,,,,,,,,,,,
69369,0.0,,,,,,,,,,,,,,,,,
69370,0.0,,,,,,,,,,,,,,,,,
69373,1.0,,,,,,,,,,,,,,,,,
69378,0.0,,,,,,,,,,,,,,,,,
69379,1.0,,,,,,,,,,,,,,,,,
69381,1.0,,,,,,,,,,,,,,,,,
69382,0.0,,,,,,,,,,,,,,,,,
69383,0.0,,,,,,,,,,,,,,,,,
69384,0.0,,,,,,,,,,,,,,,,,
69385,0.0,,,,,,,,,,,,,,,,,
69386,0.0,,,,,,,,,,,,,,,,,
69389,0.0,,,,,,,,,,,,,,,,,
69390,0.0,,,,,,,,,,,,,,,,,
69392,0.0,,,,,,,,,,,,,,,,,
69395,0.0,,,,,,,,,,,,,,,,,
69396,0.0,,,,,,,,,,,,,,,,,
69397,0.0,,,,,,,,,,,,,,,,,
69398,0.0,,,,,,,,,,,,,,,,,
69401,0.0,,,,,,,,,,,,,,,,,
69404,0.0,,,,,,,,,,,,,,,,,
69405,1.0,,,,,,,,,,,,,,,,,
69408,0.0,,,,,,,,,,,,,,,,,
69409,1.0,,,,,,,,,,,,,,,,,
69411,0.0,,,,,,,,,,,,,,,,,
69413,0.0,,,,,,,,,,,,,,,,,
69414,0.0,,,,,,,,,,,,,,,,,
69416,0.0,,,,,,,,,,,,,,,,,
69417,0.0,,,,,,,,,,,,,,,,,
69418,0.0,,,,,,,,,,,,,,,,,
69419,1.0,,,,,,,,,,,,,,,,,
69422,0.0,,,,,,,,,,,,,,,,,
69423,0.0,,,,,,,,,,,,,,,,,
69434,0.0,,,,,,,,,,,,,,,,,
69435,0.0,,,,,,,,,,,,,,,,,
69436,0.0,,,,,,,,,,,,,,,,,
69437,0.0,,,,,,,,,,,,,,,,,
69442,0.0,,,,,,,,,,,,,,,,,
69443,0.0,,,,,,,,,,,,,,,,,
69451,0.0,,,,,,,,,,,,,,,,,
69452,0.0,,,,,,,,,,,,,,,,,
69453,0.0,,,,,,,,,,,,,,,,,
69454,0.0,,,,,,,,,,,,,,,,,
69457,1.0,,,,,,,,,,,,,,,,,
69463,0.0,,,,,,,,,,,,,,,,,
69464,0.0,,,,,,,,,,,,,,,,,
69465,0.0,,,,,,,,,,,,,,,,,
69466,0.0,,,,,,,,,,,,,,,,,
69469,0.0,,,,,,,,,,,,,,,,,
69471,0.0,,,,,,,,,,,,,,,,,
69473,0.0,,,,,,,,,,,,,,,,,
69477,0.0,,,,,,,,,,,,,,,,,
69478,0.0,,,,,,,,,,,,,,,,,
69479,1.0,,,,,,,,,,,,,,,,,
69481,0.0,,,,,,,,,,,,,,,,,
69482,0.0,,,,,,,,,,,,,,,,,
69485,0.0,,,,,,,,,,,,,,,,,
69486,0.0,,,,,,,,,,,,,,,,,
69487,0.0,,,,,,,,,,,,,,,,,
69490,0.0,,,,,,,,,,,,,,,,,
69973,0.0,,,,,,,,,,,,,,,,,
69974,0.0,,,,,,,,,,,,,,,,,
69975,0.0,,,,,,,,,,,,,,,,,
69976,0.0,,,,,,,,,,,,,,,,,
69977,0.0,,,,,,,,,,,,,,,,,
69978,1.0,,,,,,,,,,,,,,,,,
69982,0.0,,,,,,,,,,,,,,,,,
69983,0.0,,,,,,,,,,,,,,,,,
69984,0.0,,,,,,,,,,,,,,,,,
69985,0.0,,,,,,,,,,,,,,,,,
69986,0.0,,,,,,,,,,,,,,,,,
69987,0.0,,,,,,,,,,,,,,,,,
69988,0.0,,,,,,,,,,,,,,,,,
69989,0.0,,,,,,,,,,,,,,,,,
69990,1.0,,,,,,,,,,,,,,,,,
69991,0.0,,,,,,,,,,,,,,,,,
69992,0.0,,,,,,,,,,,,,,,,,
69993,1.0,,,,,,,,,,,,,,,,,
69995,0.0,,,,,,,,,,,,,,,,,
69996,1.0,,,,,,,,,,,,,,,,,
69999,1.0,,,,,,,,,,,,,,,,,
70002,0.0,,,,,,,,,,,,,,,,,
70003,0.0,,,,,,,,,,,,,,,,,
70004,0.0,,,,,,,,,,,,,,,,,
70005,1.0,,,,,,,,,,,,,,,,,
70008,0.0,,,,,,,,,,,,,,,,,
70009,1.0,,,,,,,,,,,,,,,,,
70010,1.0,,,,,,,,,,,,,,,,,
70011,0.0,,,,,,,,,,,,,,,,,
70012,1.0,,,,,,,,,,,,,,,,,
70015,0.0,,,,,,,,,,,,,,,,,
70016,0.0,,,,,,,,,,,,,,,,,
70017,0.0,,,,,,,,,,,,,,,,,
70018,1.0,,,,,,,,,,,,,,,,,
70024,0.0,,,,,,,,,,,,,,,,,
70025,1.0,,,,,,,,,,,,,,,,,
70027,0.0,,,,,,,,,,,,,,,,,
70028,0.0,,,,,,,,,,,,,,,,,
70029,0.0,,,,,,,,,,,,,,,,,
70030,0.0,,,,,,,,,,,,,,,,,
70031,0.0,,,,,,,,,,,,,,,,,
70032,1.0,,,,,,,,,,,,,,,,,
70034,0.0,,,,,,,,,,,,,,,,,
70035,0.0,,,,,,,,,,,,,,,,,
70036,0.0,,,,,,,,,,,,,,,,,
70037,1.0,,,,,,,,,,,,,,,,,
70040,0.0,,,,,,,,,,,,,,,,,
70042,1.0,,,,,,,,,,,,,,,,,
70044,0.0,,,,,,,,,,,,,,,,,
70045,0.0,,,,,,,,,,,,,,,,,
70046,0.0,,,,,,,,,,,,,,,,,
70047,0.0,,,,,,,,,,,,,,,,,
70048,0.0,,,,,,,,,,,,,,,,,
70049,0.0,,,,,,,,,,,,,,,,,
70050,0.0,,,,,,,,,,,,,,,,,
70052,1.0,,,,,,,,,,,,,,,,,
70053,1.0,,,,,,,,,,,,,,,,,
70056,0.0,,,,,,,,,,,,,,,,,
70057,1.0,,,,,,,,,,,,,,,,,
70059,0.0,,,,,,,,,,,,,,,,,
70060,0.0,,,,,,,,,,,,,,,,,
70061,1.0,,,,,,,,,,,,,,,,,
70063,1.0,,,,,,,,,,,,,,,,,
70067,0.0,,,,,,,,,,,,,,,,,
70068,0.0,,,,,,,,,,,,,,,,,
70069,0.0,,,,,,,,,,,,,,,,,
70070,0.0,,,,,,,,,,,,,,,,,
70071,0.0,,,,,,,,,,,,,,,,,
70072,0.0,,,,,,,,,,,,,,,,,
70073,1.0,,,,,,,,,,,,,,,,,
70075,1.0,,,,,,,,,,,,,,,,,
70076,0.0,,,,,,,,,,,,,,,,,
70077,0.0,,,,,,,,,,,,,,,,,
70078,0.0,,,,,,,,,,,,,,,,,
70079,0.0,,,,,,,,,,,,,,,,,
70080,0.0,,,,,,,,,,,,,,,,,
70081,0.0,,,,,,,,,,,,,,,,,
70082,1.0,,,,,,,,,,,,,,,,,
70084,1.0,,,,,,,,,,,,,,,,,
70087,1.0,,,,,,,,,,,,,,,,,
70088,0.0,,,,,,,,,,,,,,,,,
70089,0.0,,,,,,,,,,,,,,,,,
70090,0.0,,,,,,,,,,,,,,,,,
70091,0.0,,,,,,,,,,,,,,,,,
70092,0.0,,,,,,,,,,,,,,,,,
70093,0.0,,,,,,,,,,,,,,,,,
70094,0.0,,,,,,,,,,,,,,,,,
70095,0.0,,,,,,,,,,,,,,,,,
70096,0.0,,,,,,,,,,,,,,,,,
70097,0.0,,,,,,,,,,,,,,,,,
70098,0.0,,,,,,,,,,,,,,,,,
